Time (s),Mass (kg),,Pull force (kg)
70.1074059,65.2394,,-1.41195
70.11982799,65.8152,,-1.98775
70.13212395,66.4255,,-2.59805
70.14429307,67.0777,,-3.25025
70.16058207,68.1846,,-4.35715
70.17290497,68.6533,,-4.82585
70.18516707,69.0827,,-5.25525
70.19765496,69.3858,,-5.55835
70.20975208,69.5917,,-5.76425
70.22221398,69.7622,,-5.93475
70.23875594,69.8627,,-6.03525
70.2508409,69.8601,,-6.03265
70.26320601,69.7796,,-5.95215
70.27529001,69.7125,,-5.88505
70.28769183,69.6146,,-5.78715
70.30384493,69.0366,,-5.20915
70.31620502,68.6191,,-4.79165
70.32857013,68.3046,,-4.47715
70.34084797,68.09,,-4.26255
70.353585,67.9188,,-4.09135
70.36604095,67.8516,,-4.02415
70.38170314,67.8518,,-4.02435
70.39399791,67.7928,,-3.96535
70.40643287,67.8285,,-4.00105
70.41955805,67.9089,,-4.08145
70.43096375,67.6367,,-3.80925
70.44325995,67.4875,,-3.66005
70.4595089,67.4144,,-3.58695
70.47233915,67.3376,,-3.51015
70.48413086,67.258,,-3.43055
70.4964819,67.2183,,-3.39085
70.50894189,67.1451,,-3.31765
70.52125502,66.95,,-3.12255
70.5375669,66.7358,,-2.90835
70.54962397,66.5453,,-2.71785
70.56198597,66.2603,,-2.43285
70.57437992,66.189,,-2.36155
70.58664799,66.2451,,-2.41765
70.59907007,66.4558,,-2.62835
70.61512995,66.6492,,-2.82175
70.62753201,66.701,,-2.87355
70.63979793,66.7641,,-2.93665
70.65213513,67.0094,,-3.18195
70.66438913,67.3987,,-3.57125
70.68068194,67.8666,,-4.03915
70.69302011,68.2672,,-4.43975
70.70540309,68.4015,,-4.57405
70.71770096,68.1213,,-4.29385
70.72996593,67.6921,,-3.86465
70.74240184,67.1671,,-3.33965
70.75848794,66.6113,,-2.78385
70.77086878,66.1403,,-2.31285
70.78317881,65.7299,,-1.90245
70.79548883,65.431,,-1.60355
70.80780101,65.2679,,-1.44045
70.8202579,65.136,,-1.30855
70.83631897,64.5762,,-0.74875
70.84864998,64.1137,,-0.28625
70.86095881,63.5794,,0.24805
70.87333012,63.0614,,0.76605
70.88568377,62.6167,,1.21075
70.89793301,62.2697,,1.55775
70.91413593,61.8716,,1.95585
70.92676187,61.3296,,2.49785
70.93876004,60.692,,3.13545
70.95107698,60.0576,,3.76985
70.96347308,59.3114,,4.51605
70.97964621,59.2132,,4.61425
70.99196792,59.19,,4.63745
71.00430894,59.1806,,4.64685
71.0166769,59.0845,,4.74295
71.02897096,58.8861,,4.94135
71.04129815,58.7251,,5.10235
71.05744886,58.6665,,5.16095
71.06981897,58.7158,,5.11165
71.08212018,58.8508,,4.97665
71.09446216,58.9427,,4.88475
71.10674906,58.8637,,4.96375
71.11912799,58.7504,,5.07705
71.13533998,58.7404,,5.08705
71.14763212,58.799,,5.02845
71.15993404,58.8485,,4.97895
71.17398906,58.8243,,5.00315
71.18455386,58.6115,,5.21595
71.19688392,58.2243,,5.60315
71.21313,57.7213,,6.10615
71.22544885,57.1787,,6.64875
71.23799205,56.3793,,7.44815
71.25006294,56.0673,,7.76015
71.26246595,55.8131,,8.01435
71.27478504,55.5454,,8.28205
71.29099202,55.157,,8.67045
71.3032701,54.5515,,9.27595
71.31560397,53.833,,9.99445
71.32812309,53.1067,,10.72075
71.34028196,52.3755,,11.45195
71.3564651,51.6271,,12.20035
71.36874485,50.1805,,13.64695
71.38182497,49.5008,,14.32665
71.39351106,48.7648,,15.06265
71.40627813,47.9881,,15.83935
71.41852212,47.1776,,16.64985
71.43428087,46.377,,17.45045
71.44675803,45.6711,,18.15635
71.45893502,45.0549,,18.77255
71.47136307,44.4294,,19.39805
71.48356485,43.6795,,20.14795
71.495929,42.667,,21.16045
71.51209688,40.1184,,23.70905
71.52625394,38.9241,,24.90335
71.53676891,37.9906,,25.83685
71.54902697,37.2892,,26.53825
71.56155109,36.7492,,27.07825
71.57717013,36.2568,,27.57065
71.59032893,35.8721,,27.95535
71.60223413,35.6615,,28.16595
71.6145761,35.6006,,28.22685
71.62820005,35.5935,,28.23395
71.63964796,35.4835,,28.34395
71.65156078,35.4037,,28.42375
71.66778111,35.3691,,28.45835
71.68064189,35.3194,,28.50805
71.69245601,35.3082,,28.51925
71.70475316,35.4265,,28.40095
71.7170229,35.778,,28.04945
71.73325205,36.3286,,27.49885
71.74559498,37.0527,,26.77475
71.75793982,37.8288,,25.99865
71.77093291,39.0318,,24.79565
71.7827549,39.4268,,24.40065
71.79485679,39.797,,24.03045
71.81131887,40.2947,,23.53275
71.82343221,40.9015,,22.92595
71.83575487,41.6532,,22.17425
71.84801984,42.5118,,21.31565
71.86039495,43.3318,,20.49565
71.872931,43.9893,,19.83815
71.88895822,44.4579,,19.36955
71.90122008,44.8818,,18.94565
71.91354799,45.8469,,17.98055
71.92595077,46.4197,,17.40775
71.93847203,47.0528,,16.77465
71.950881,47.6649,,16.16255
71.96671391,48.1481,,15.67935
71.9793241,48.4981,,15.32935
71.99146104,48.6847,,15.14275
72.00370097,48.8624,,14.96505
72.01604199,49.164,,14.66345
72.02894878,49.6018,,14.22565
72.04460502,50.5778,,13.24965
72.05690598,51.0391,,12.78835
72.06942391,51.4749,,12.35255
72.08196592,51.9165,,11.91095
72.09386992,52.3453,,11.48215
72.11008,52.7401,,11.08735
72.12318397,53.0688,,10.75865
72.13485789,53.3315,,10.49595
72.14703608,53.5742,,10.25325
72.15966296,53.839,,9.98845
72.17180204,54.5122,,9.31525
72.18790221,54.8639,,8.96355
72.2002821,55.2155,,8.61195
72.21252394,55.6705,,8.15695
72.22486687,56.2231,,7.60435
72.23712921,56.8064,,7.02105
72.24942994,57.2658,,6.56165
72.26574087,57.5246,,6.30285
72.27809978,57.6148,,6.21265
72.29037714,57.655,,6.17245
72.30270505,57.8075,,6.01995
72.31500411,58.4565,,5.37095
72.32788301,58.9197,,4.90775
72.34355187,59.3924,,4.43505
72.35589194,59.905,,3.92245
72.36862397,60.3626,,3.46485
72.38145614,60.7697,,3.05775
72.39288116,61.1991,,2.62835
72.40515709,61.6123,,2.21515
72.42147803,62.0704,,1.75705
72.43369198,62.5703,,1.25715
72.4460032,63.5289,,0.29855
72.45835996,63.9202,,-0.09275
72.4710319,64.3145,,-0.48705
72.48690796,64.751,,-0.92355
72.49922085,65.2852,,-1.45775
72.51148891,65.8616,,-2.03415
72.52394581,66.4017,,-2.57425
72.53623891,66.8366,,-3.00915
72.54842782,67.0696,,-3.24215
72.5647049,67.1232,,-3.29575
72.57747507,11.3775,,52.44995
72.58938599,66.5284,,-2.70095
72.60170579,66.6998,,-2.87235
72.61394405,67.1577,,-3.33025
72.62651682,67.8815,,-4.05405
72.64257813,68.8175,,-4.99005
72.65489507,69.6819,,-5.85445
72.66716599,70.2035,,-6.37605
72.67947578,70.347,,-6.51955
72.69184303,70.2184,,-6.39095
72.70433807,69.9008,,-6.07335
72.72044611,69.449,,-5.62155
72.73271203,68.9081,,-5.08065
72.74499297,68.177,,-4.34955
72.757303,67.3765,,-3.54905
72.76960301,66.6328,,-2.80535
72.78589988,66.1128,,-2.28535
72.79819894,66.0115,,-2.18405
72.81047702,66.2096,,-2.38215
72.82290816,66.4607,,-2.63325
72.83520103,66.6902,,-2.86275
72.84751105,67.0195,,-3.19205
72.86367083,67.0901,,-3.26265
72.8760519,67.1595,,-3.33205
72.88839102,67.1972,,-3.36975
72.90071702,67.1887,,-3.36125
72.91306901,67.182,,-3.35455
72.92536497,67.2631,,-3.43565
72.94157195,67.4253,,-3.59785
72.95441508,67.5622,,-3.73475
72.96617317,67.6292,,-3.80175
72.97961497,67.7383,,-3.91085
72.99290299,67.8178,,-3.99035
73.00351095,67.9349,,-4.10745
73.01939487,68.0238,,-4.19635
73.03168988,68.0574,,-4.22995
73.04400992,68.1749,,-4.34745
73.05640101,68.4231,,-4.59565
73.0703249,68.7456,,-4.91815
73.08174992,68.9507,,-5.12325
73.09721804,68.972,,-5.14455
73.10954309,68.7831,,-4.95565
73.12340188,67.8816,,-4.05415
73.13418102,67.3152,,-3.48775
73.14639878,66.7323,,-2.90485
73.16271186,66.1812,,-2.35375
73.17500615,65.6688,,-1.84135
73.187325,65.1655,,-1.33805
73.19967508,64.7107,,-0.88325
73.21192098,64.3031,,-0.47565
73.22437501,63.9587,,-0.13125
73.24054694,63.6701,,0.15735
73.25285697,63.4806,,0.34685
73.26542091,63.457,,0.37045
73.27757788,63.3646,,0.46285
73.2898469,63.2115,,0.61595
73.30215096,62.9911,,0.83635
73.31842613,62.6889,,1.13855
73.33123589,62.3396,,1.48785
73.34311199,62.015,,1.81245
73.35536718,61.6704,,2.15705
73.36767817,61.3003,,2.52715
73.38017988,60.796,,3.03145
73.39620805,60.676,,3.15145
73.40851021,60.6461,,3.18135
73.42094898,60.7274,,3.10005
73.43317699,60.8874,,2.94005
73.44547009,61.0135,,2.81395
73.457973,61.0444,,2.78305
73.47443795,60.9563,,2.87115
73.48646498,60.8236,,3.00385
73.49870992,60.6502,,3.17725
73.51096702,60.4544,,3.37305
73.52349615,59.9818,,3.84565
73.5395329,59.7084,,4.11905
73.55183411,59.5492,,4.27825
73.56420588,59.6281,,4.19935
73.57666707,59.7041,,4.12335
73.5888381,59.5445,,4.28295
73.60119605,59.1496,,4.67785
73.6175468,58.6444,,5.18305
73.62965178,58.1396,,5.68785
73.64201689,57.7842,,6.04325
73.65447378,57.5688,,6.25865
73.66665316,57.7046,,6.12285
73.67895889,57.9537,,5.87375
73.69521594,58.1021,,5.72535
73.70796394,57.9546,,5.87285
73.71992683,57.5294,,6.29805
73.73216391,56.9363,,6.89115
73.74444985,56.234,,7.59345
73.7568171,55.5139,,8.31355
73.77409196,54.8291,,8.99835
73.78547597,53.819,,10.00845
73.79765701,53.4996,,10.32785
73.80991888,53.2972,,10.53025
73.82262015,53.2313,,10.59615
73.83462286,53.2167,,10.61075
73.85082006,53.2477,,10.57975
73.86313581,53.1893,,10.63815
73.87556601,52.9767,,10.85075
73.88776684,52.5537,,11.27375
73.90011311,51.9799,,11.84755
73.91630721,51.4802,,12.34725
73.92870378,51.19,,12.63745
73.94109893,51.3622,,12.46525
73.95331812,51.6034,,12.22405
73.96566892,51.715,,12.11245
73.97854781,51.7256,,12.10185
73.99415493,51.6048,,12.22265
74.00651598,51.4694,,12.35805
74.01877594,51.4001,,12.42735
74.03112483,51.407,,12.42045
74.04345989,51.5358,,12.29165
74.05578399,51.9986,,11.82885
74.07217288,52.2741,,11.55335
74.08441496,52.5741,,11.25335
74.09661603,52.9591,,10.86835
74.10997391,53.3846,,10.44285
74.12172985,53.8455,,9.98195
74.13364697,54.2415,,9.58595
74.1498301,54.4774,,9.35005
74.16214108,54.5896,,9.23785
74.17447495,54.6264,,9.20105
74.18673086,54.7827,,9.04475
74.19918394,54.8868,,8.94065
74.21149206,55.1246,,8.70285
74.22811985,55.4311,,8.39635
74.24006891,55.7356,,8.09185
74.25236106,56.0346,,7.79285
74.26495886,56.321,,7.50645
74.27702379,56.5811,,7.24635
74.29331708,56.8444,,6.98305
74.30551481,57.0843,,6.74315
74.31793594,57.2652,,6.56225
74.33020902,57.3531,,6.47435
74.342448,57.3978,,6.42965
74.35481691,57.4772,,6.35025
74.37099886,57.6564,,6.17105
74.38328218,57.9137,,5.91375
74.39571285,58.2381,,5.58935
74.407969,58.587,,5.24045
74.4208591,58.8351,,4.99235
74.43279195,58.9026,,4.92485
74.44879103,58.8345,,4.99295
74.46110892,58.8792,,4.94825
74.47386408,59.1131,,4.71435
74.4858489,59.4382,,4.38925
74.49812007,59.7015,,4.12595
74.51044488,59.9636,,3.86385
74.52666306,60.2762,,3.55125
74.53898907,60.6539,,3.17355
74.55123711,61.0576,,2.76985
74.56363511,61.4366,,2.39085
74.57586813,61.7063,,2.12115
74.58838797,62.0064,,1.82105
74.60448503,62.1862,,1.64125
74.61685395,62.5078,,1.31965
74.62989497,62.9767,,0.85075
74.64218593,63.5668,,0.26065
74.653754,64.252,,-0.42455
74.66994095,65.0124,,-1.18495
74.68231392,65.7558,,-1.92835
74.69461703,66.4918,,-2.66435
74.70693803,67.1136,,-3.28615
74.7192471,67.5646,,-3.73715
74.7315979,68.2909,,-4.46345
74.74782777,68.704,,-4.87655
74.76008391,69.2743,,-5.44685
74.77259994,69.8852,,-6.05775
74.78473401,70.3392,,-6.51175
74.79706311,70.518,,-6.69055
74.80950904,70.4585,,-6.63105
74.82740402,70.2227,,-6.39525
74.83796287,69.9785,,-6.15105
74.85029697,69.8391,,-6.01165
74.86259604,69.6005,,-5.77305
74.87497401,69.1278,,-5.30035
74.88725019,68.401,,-4.57355
74.90350509,67.6829,,-3.85545
74.91574502,67.1048,,-3.27735
74.92821193,66.7283,,-2.90085
74.94041896,66.4931,,-2.66565
74.95273995,66.3987,,-2.57125
74.96519589,66.4732,,-2.64575
74.98127508,66.6424,,-2.81495
74.99354506,67.2313,,-3.40385
75.00596905,67.6563,,-3.82885
75.01827693,68.0055,,-4.17805
75.03067684,68.1544,,-4.32695
75.04675508,68.0451,,-4.21765
75.05913687,67.7607,,-3.93325
75.07144904,67.4019,,-3.57445
75.08375287,67.1223,,-3.29485
75.09614086,66.9882,,-3.16075
75.10841107,66.9536,,-3.12615
75.12473106,66.9367,,-3.10925
75.13688993,66.7944,,-2.96695
75.14925408,66.8007,,-2.97325
75.16182995,66.9022,,-3.07475
75.17394304,67.0756,,-3.24815
75.18626809,67.2427,,-3.41525
75.202425,67.3953,,-3.56785
75.21473193,67.5035,,-3.67605
75.22704506,67.6287,,-3.80125
75.2393961,67.7171,,-3.88965
75.25193906,67.7262,,-3.89875
75.26412892,67.581,,-3.75355
75.28027415,67.3647,,-3.53725
75.292629,67.0434,,-3.21595
75.30490804,66.5829,,-2.75545
75.31723404,65.9725,,-2.14505
75.32954311,65.4965,,-1.66905
75.34187412,65.2274,,-1.39995
75.35808802,65.0096,,-1.18215
75.37043405,64.8077,,-0.98025
75.38270712,64.6725,,-0.84505
75.39505601,64.3865,,-0.55905
75.40766001,64.1055,,-0.27805
75.42361999,63.7585,,0.06895
75.43591499,63.339,,0.48845
75.44819188,62.8928,,0.93465
75.46089888,62.4301,,1.39735
75.47291803,61.9368,,1.89065
75.48521805,61.4305,,2.39695
75.50144506,60.9486,,2.87885
75.51372504,60.553,,3.27445
75.52617908,60.333,,3.49445
75.53843021,60.1239,,3.70355
75.55081892,59.9893,,3.83815
75.56293488,59.7331,,4.09435
75.57928586,59.426,,4.40145
75.59199309,59.1511,,4.67635
75.60394216,58.8723,,4.95515
75.61614895,58.5978,,5.22965
75.62857318,58.3482,,5.47925
75.64093089,58.1392,,5.68825
75.65718484,57.9983,,5.82915
75.67001009,57.9505,,5.87695
75.68179178,57.9556,,5.87185
75.69403696,57.8759,,5.95155
75.70643711,57.688,,6.13945
75.72291017,57.3019,,6.52555
75.73504496,56.858,,6.96945
75.74725294,56.457,,7.37045
75.76037002,56.0431,,7.78435
75.77206802,55.6497,,8.17775
75.78427005,55.3294,,8.49805
75.80035591,54.984,,8.84345
75.81271005,54.0075,,9.81995
75.82637882,53.2701,,10.55735
75.8373909,52.2988,,11.52865
75.84970093,51.1753,,12.65215
75.86258292,49.991,,13.83645
75.87825298,48.8197,,15.00775
75.89061999,47.7997,,16.02775
75.90294504,46.8829,,16.94455
75.91519308,46.0173,,17.81015
75.92801976,45.2703,,18.55715
75.93996692,44.0175,,19.80995
75.95637393,43.498,,20.32945
75.96973777,42.9761,,20.85135
75.98073196,42.4047,,21.42275
75.99303889,41.8095,,22.01795
76.00555301,41.1612,,22.66625
76.01792192,40.5383,,23.28915
76.03388405,40.0125,,23.81495
76.04619503,39.6075,,24.21995
76.05906606,39.3635,,24.46395
76.07122397,39.0945,,24.73295
76.08335304,38.983,,24.84445
76.09941792,38.8491,,24.97835
76.11178803,38.7083,,25.11915
76.12408304,38.5601,,25.26735
76.136729,38.3434,,25.48405
76.14872384,38.11,,25.71745
76.16103697,37.817,,26.01045
76.17720699,37.4087,,26.41875
76.18981695,36.983,,26.84445
76.20200706,36.5056,,27.32185
76.21417999,35.6711,,28.15635
76.2269218,35.4809,,28.34655
76.23925018,35.403,,28.42445
76.25505805,35.4085,,28.41895
76.26735997,35.4907,,28.33675
76.27976584,35.6391,,28.18835
76.29233193,35.8857,,27.94175
76.30429602,36.2355,,27.59195
76.31673408,36.686,,27.14145
76.33287907,37.2149,,26.61255
76.34522796,38.3588,,25.46865
76.35834885,39.0652,,24.76225
76.36985421,39.8346,,23.99285
76.38230801,40.5937,,23.23375
76.39450502,41.2419,,22.58555
76.41070604,41.7787,,22.04875
76.42305303,42.2384,,21.58905
76.43577409,42.7022,,21.12525
76.44769716,43.3175,,20.50995
76.46002197,43.9595,,19.86795
76.47619915,45.294,,18.53345
76.48857307,46.0018,,17.82565
76.50091577,46.6792,,17.14825
76.5132091,47.3243,,16.50315
76.52554989,47.9988,,15.82865
76.53783393,48.7546,,15.07285
76.55402899,49.5029,,14.32455
76.5663321,50.174,,13.65345
76.57873702,50.7035,,13.12395
76.59098101,51.1305,,12.69695
76.60338712,51.4664,,12.36105
76.61587191,52.0285,,11.79895
76.63201404,52.4595,,11.36795
76.64420795,52.9755,,10.85195
76.65672112,53.5728,,10.25465
76.67031503,54.149,,9.67845
76.68120384,54.6811,,9.14635
76.69352388,55.1063,,8.72115
76.70969319,55.3521,,8.47535
76.72204304,55.5125,,8.31495
76.73452616,55.5885,,8.23895
76.74666309,55.7688,,8.05865
76.75905919,56.0064,,7.82105
76.771245,56.3457,,7.48175
76.78751397,56.751,,7.07645
76.79994798,57.1216,,6.70585
76.81214881,57.4519,,6.37555
76.82468009,57.7511,,6.07635
76.83688903,58.0075,,5.81995
76.85300803,58.2773,,5.55015
76.8653481,58.5761,,5.25135
76.87819004,59.2418,,4.58565
76.89034891,59.6175,,4.20995
76.90230298,60.0435,,3.78395
76.91461897,60.3987,,3.42875
76.93079686,60.6526,,3.17485
76.94316196,60.8543,,2.97315
76.95646596,61.1264,,2.70105
76.96787691,61.4745,,2.35295
76.98014712,61.8507,,1.97675
76.99278092,62.1859,,1.64155
77.00999212,62.475,,1.35245
77.02101278,63.2289,,0.59855
77.03325605,63.6606,,0.16685
77.04561806,64.0732,,-0.24575
77.05887604,64.4485,,-0.62105
77.07080889,64.8044,,-0.97695
77.0865581,65.2355,,-1.40805
77.09881401,65.8211,,-1.99365
77.11161494,66.4126,,-2.58515
77.1254549,66.9237,,-3.09625
77.13578796,67.3781,,-3.55065
77.1480999,68.1439,,-4.31645
77.16433191,68.507,,-4.67955
77.17669296,68.8962,,-5.06875
77.18894792,69.2546,,-5.42715
77.20130301,69.5693,,-5.74185
77.2138381,69.8088,,-5.98135
77.23019099,69.9151,,-6.08765
77.24218583,69.8727,,-6.04525
77.25444603,69.6695,,-5.84205
77.26689696,69.2381,,-5.41065
77.27916694,67.6018,,-3.77435
77.29189587,66.756,,-2.92855
77.30764294,66.1992,,-2.37175
77.32005286,65.9687,,-2.14125
77.33238482,66.0061,,-2.17865
77.34476686,66.2045,,-2.37705
77.35733294,66.4179,,-2.59045
77.36926985,66.5755,,-2.74805
77.38547301,66.5582,,-2.73075
77.39787102,66.4701,,-2.64265
77.41035199,66.4972,,-2.66975
77.42297006,66.8247,,-2.99725
77.4349401,67.0058,,-3.17835
77.4470551,67.22,,-3.39255
77.46333694,67.5521,,-3.72465
77.47565198,67.9532,,-4.12575
77.48798609,68.316,,-4.48855
77.50027514,68.6076,,-4.78015
77.51252103,68.8687,,-5.04125
77.52502298,68.9932,,-5.16575
77.54119802,68.93,,-5.10255
77.55354905,68.4705,,-4.64305
77.56597281,68.1764,,-4.34895
77.57813597,67.9975,,-4.17005
77.59034419,67.8971,,-4.06965
77.60672903,67.8911,,-4.06365
77.6190331,67.9171,,-4.08965
77.63126278,67.9065,,-4.07905
77.64376998,67.7646,,-3.93715
77.65596509,67.4894,,-3.66195
77.66957998,67.138,,-3.31055
77.68447995,66.4356,,-2.60815
77.69727087,66.0654,,-2.23795
77.70912719,65.6882,,-1.86075
77.72138405,65.3598,,-1.53235
77.73377299,65.1148,,-1.28735
77.74609613,64.9049,,-1.07745
77.76229286,64.6574,,-0.82995
77.77469087,64.3354,,-0.50795
77.78694296,64.0067,,-0.17925
77.79931092,63.6092,,0.21825
77.81158113,63.2017,,0.62575
77.82401991,62.3632,,1.46425
77.84306407,62.0265,,1.80095
77.85251594,61.735,,2.09245
77.864779,61.4835,,2.34395
77.87707996,61.3,,2.52745
77.88951707,61.2237,,2.60375
77.90178609,61.2158,,2.61165
77.91816306,61.1312,,2.69625
77.93032694,60.9665,,2.86095
77.94264388,60.7961,,3.03135
77.95484781,60.6799,,3.14755
77.96741605,60.7279,,3.09955
77.98352289,60.6751,,3.15235
77.99578214,60.5309,,3.29655
78.00827789,60.446,,3.38145
78.02073598,60.3853,,3.44215
78.03284597,60.3517,,3.47575
78.0450511,60.2079,,3.61955
78.0612781,59.9585,,3.86895
78.073704,59.686,,4.14145
78.08595181,58.9428,,4.88465
78.09829903,58.5341,,5.29335
78.1106329,58.1791,,5.64835
78.12305188,57.8994,,5.92805
78.13913012,57.6365,,6.19095
78.15157795,57.3093,,6.51815
78.16374493,56.9902,,6.83725
78.17657208,56.716,,7.11145
78.18871999,56.577,,7.25045
78.2007699,56.6136,,7.21385
78.21724296,56.7085,,7.11895
78.22930598,56.6541,,7.17335
78.24160099,56.1704,,7.65705
78.25391197,55.3837,,8.44375
78.26657987,54.4315,,9.39595
78.27913213,53.5097,,10.31775
78.29483414,52.7616,,11.06585
78.30717897,52.2688,,11.55865
78.31941175,51.9317,,11.89575
78.3317318,51.6442,,12.18325
78.34410596,51.4065,,12.42095
78.36030102,51.3255,,12.50195
78.37267089,51.512,,12.31545
78.38491106,51.6719,,12.15555
78.39723396,51.7083,,12.11915
78.41001105,51.4867,,12.34075
78.42190194,50.9591,,12.86835
78.4380939,50.2645,,13.56295
78.45047212,49.5774,,14.25005
78.46276498,49.0961,,14.73135
78.47505999,48.9131,,14.91435
78.48731899,49.1508,,14.67665
78.49984288,49.316,,14.51145
78.51593208,49.2964,,14.53105
78.52908897,48.9863,,14.84115
78.5412221,48.5281,,15.29935
78.55289316,48.1325,,15.69495
78.56526494,47.9213,,15.90615
78.57757783,47.9345,,15.89295
78.59374619,48.0751,,15.75235
78.606287,48.2328,,15.59465
78.61860013,48.308,,15.51945
78.6307199,48.1385,,15.68895
78.64321709,47.8755,,15.95195
78.655406,47.6892,,16.13825
78.6716578,47.6605,,16.16695
78.68399501,47.7665,,16.06095
78.69618797,47.9926,,15.83485
78.70854402,48.3276,,15.49985
78.72121787,48.6605,,15.16695
78.73741722,48.9925,,14.83495
78.74938583,49.3279,,14.49955
78.76174307,50.1303,,13.69715
78.7740469,50.5084,,13.31905
78.78639293,50.8893,,12.93815
78.79865694,51.3109,,12.51655
78.81490397,51.75,,12.07745
78.82752609,52.1405,,11.68695
78.83982301,52.4655,,11.36195
